Nome,Estrela,Pais,Time,Idade,Posicao,Titular,Top Mundial,Lado,Caracteristica 1,Caracteristica 2,Extra
Hyan,False,29,Santos,19,3,True,False,Esquerdo,11,4,aid=0 hash=6 sid=0 tid=0
Rafael Lopes,False,29,Santos,20,3,True,False,Esquerdo,7,10,aid=0 hash=9 sid=0 tid=0
Balão,False,29,Santos,20,3,True,False,Esquerdo,4,11,aid=0 hash=1 sid=0 tid=0
Rafael Moreira,False,29,Santos,20,3,True,False,Direito,10,7,aid=0 hash=10 sid=0 tid=0
Martins,False,29,Santos,18,3,True,False,Direito,11,9,aid=0 hash=6 sid=0 tid=0
Enzo Monteiro,False,26,Santos,19,4,True,False,Esquerdo,9,13,aid=0 hash=8 sid=0 tid=0
Paulo César,False,29,Santos,19,4,True,False,Esquerdo,9,11,aid=0 hash=10 sid=0 tid=0
Weslley Patati,False,29,Santos,20,4,True,False,Esquerdo,13,11,aid=0 hash=9 sid=0 tid=0
Fernandinho,False,29,Santos,20,4,True,False,Esquerdo,8,11,aid=0 hash=1 sid=0 tid=0
Gabriel Guerrero,False,51,Santos (CRC),19,0,True,False,Direito,1,2,aid=0 hash=9 sid=0 tid=0
Saúl Arrieta,False,51,Santos (CRC),19,0,False,False,Direito,3,1,aid=0 hash=10 sid=0 tid=0
Álvaro Ocampo,False,51,Santos (CRC),18,1,True,False,Direito,6,10,aid=0 hash=8 sid=0 tid=0
Hernán Ocampo,False,51,Santos (CRC),19,1,True,False,Esquerdo,10,11,aid=0 hash=7 sid=0 tid=0
Bernardo Santana,False,51,Santos (CRC),16,1,False,False,Direito,10,6,aid=0 hash=7 sid=0 tid=0
Gerardo Grant,False,51,Santos (CRC),18,2,True,False,Direito,7,10,aid=0 hash=7 sid=0 tid=0
José María,False,51,Santos (CRC),19,2,True,False,Esquerdo,7,13,aid=0 hash=10 sid=0 tid=0
Eusebio Toledo,False,51,Santos (CRC),18,2,False,False,Esquerdo,7,10,aid=0 hash=7 sid=0 tid=0
Eusebio,False,51,Santos (CRC),19,3,True,False,Esquerdo,7,9,aid=0 hash=7 sid=0 tid=0
Fausto Delgado,False,51,Santos (CRC),17,3,True,False,Esquerdo,7,10,aid=0 hash=8 sid=0 tid=0
Jaime,False,51,Santos (CRC),17,3,True,False,Esquerdo,10,11,aid=0 hash=10 sid=0 tid=0
Carlos Herrera,False,51,Santos (CRC),18,3,False,False,Direito,7,9,aid=0 hash=8 sid=0 tid=0
Bernardo Flores,False,51,Santos (CRC),17,4,True,False,Esquerdo,9,13,aid=0 hash=7 sid=0 tid=0
Manuel Castillo,False,51,Santos (CRC),18,4,True,False,Direito,9,5,aid=0 hash=7 sid=0 tid=0
José Drummond,False,51,Santos (CRC),16,4,False,False,Esquerdo,9,5,aid=0 hash=8 sid=0 tid=0
Cadu Bertin,False,29,São Bento,18,0,True,False,Esquerdo,0,3,aid=0 hash=5 sid=0 tid=0
Douglas,False,29,São Bento,17,0,False,False,Direito,0,1,aid=0 hash=9 sid=0 tid=0
Guilherme Embu,False,29,São Bento,19,1,True,False,Direito,6,13,aid=0 hash=2 sid=0 tid=0
Rodrigo,False,29,São Bento,19,1,True,False,Direito,10,13,aid=0 hash=6 sid=0 tid=0
Amaral,False,29,São Bento,19,2,True,False,Esquerdo,5,12,aid=0 hash=4 sid=0 tid=0
Gabriel,False,29,São Bento,17,2,True,False,Direito,7,10,aid=0 hash=9 sid=0 tid=0
Luiz Henrique,False,29,São Bento,20,2,False,False,Esquerdo,10,13,aid=0 hash=6 sid=0 tid=0
Gustavo Henrico,False,29,São Bento,19,3,True,False,Esquerdo,11,8,aid=0 hash=10 sid=0 tid=0
Pedro Medeiros,False,29,São Bento,20,3,True,False,Esquerdo,7,10,aid=0 hash=2 sid=0 tid=0
Ramos,False,29,São Bento,19,3,True,False,Direito,10,5,aid=0 hash=7 sid=0 tid=0
Murilo,False,29,São Bento,17,3,True,False,Direito,11,8,aid=0 hash=1 sid=0 tid=0
Leonardo Bueno,False,29,São Bento,20,4,True,False,Esquerdo,9,5,aid=0 hash=9 sid=0 tid=0
Edu Negueba,False,29,São Bento,20,4,True,False,Esquerdo,13,8,aid=0 hash=6 sid=0 tid=0
Guilherme Fructuoso,False,29,São Bento,20,4,True,False,Direito,8,11,aid=0 hash=8 sid=0 tid=0
Vinicius Moraes,False,29,São Bento,19,4,True,False,Esquerdo,9,11,aid=0 hash=2 sid=0 tid=0
Gabriel Nunes,False,29,São Bernardo,19,0,True,False,Esquerdo,3,1,aid=0 hash=1 sid=0 tid=0
Luan,False,29,São Bernardo,19,0,False,False,Direito,3,1,aid=0 hash=9 sid=0 tid=0
Riquelme,False,29,São Bernardo,20,1,True,False,Esquerdo,10,11,aid=0 hash=8 sid=0 tid=0
Fabricio,False,29,São Bernardo,19,2,True,False,Esquerdo,7,13,aid=0 hash=2 sid=0 tid=0
Paulo Amorim,False,29,São Bernardo,18,2,True,False,Direito,7,12,aid=0 hash=4 sid=0 tid=0
Antonio Rocha,False,29,São Bernardo,19,2,False,False,Esquerdo,10,13,aid=0 hash=8 sid=0 tid=0
Luiz Felipe,False,29,São Bernardo,19,2,False,False,Direito,7,10,aid=0 hash=4 sid=0 tid=0
Lucas Santos,False,29,São Bernardo,19,3,True,False,Esquerdo,11,8,aid=0 hash=8 sid=0 tid=0
Vinicius Fialho,False,29,São Bernardo,20,3,True,False,Esquerdo,7,11,aid=0 hash=8 sid=0 tid=0
Mateus Pereira,False,29,São Bernardo,19,3,True,False,Esquerdo,9,13,aid=0 hash=7 sid=0 tid=0
Pedro Tecolo,False,29,São Bernardo,19,3,True,False,Direito,11,13,aid=0 hash=5 sid=0 tid=0
Gustavo Benatti,False,29,São Bernardo,18,3,False,False,Esquerdo,11,8,aid=0 hash=9 sid=0 tid=0
Wesley,False,29,São Bernardo,18,3,False,False,Direito,11,9,aid=0 hash=10 sid=0 tid=0
João Guilherme,False,29,São Bernardo,18,4,True,False,Esquerdo,13,9,aid=0 hash=5 sid=0 tid=0
Gustavo França,False,29,São Bernardo,20,4,True,False,Esquerdo,9,5,aid=0 hash=6 sid=0 tid=0
Jackson,False,29,São Caetano,20,0,True,False,Esquerdo,3,1,aid=0 hash=3 sid=0 tid=0
Max,False,29,São Caetano,19,0,False,False,Direito,0,1,aid=0 hash=2 sid=0 tid=0
Gustavo Gameiro,False,29,São Caetano,19,1,True,False,Direito,10,11,aid=0 hash=1 sid=0 tid=0
Danilo,False,29,São Caetano,19,1,True,False,Esquerdo,10,13,aid=0 hash=9 sid=0 tid=0
Leander,False,29,São Caetano,19,1,False,False,Direito,10,13,aid=0 hash=8 sid=0 tid=0
Alexandre,False,29,São Caetano,20,1,False,False,Direito,6,10,aid=0 hash=6 sid=0 tid=0
Alamo,False,29,São Caetano,20,2,True,False,Esquerdo,7,9,aid=0 hash=6 sid=0 tid=0
Everton,False,29,São Caetano,19,2,True,False,Direito,10,13,aid=0 hash=6 sid=0 tid=0
Guilherme Tavares,False,29,São Caetano,20,2,False,False,Esquerdo,7,12,aid=0 hash=9 sid=0 tid=0
Wendel Lima,False,29,São Caetano,19,2,False,False,Direito,7,9,aid=0 hash=5 sid=0 tid=0
Vitor Wallace,False,29,São Caetano,20,3,True,False,Esquerdo,11,9,aid=0 hash=8 sid=0 tid=0
David,False,29,São Caetano,17,3,True,False,Esquerdo,7,13,aid=0 hash=7 sid=0 tid=0
Yuri,False,29,São Caetano,16,3,True,False,Direito,10,11,aid=0 hash=4 sid=0 tid=0
Emanuel,False,29,São Caetano,17,3,True,False,Direito,11,8,aid=0 hash=4 sid=0 tid=0
Wallace,False,29,São Caetano,20,4,True,False,Esquerdo,9,11,aid=0 hash=10 sid=0 tid=0
Gui Beck,False,29,São José,17,0,True,False,Esquerdo,0,2,aid=0 hash=10 sid=0 tid=0
Salomé,False,29,São José,18,0,False,False,Direito,0,3,aid=0 hash=10 sid=0 tid=0
Delfim,False,29,São José,19,1,True,False,Direito,6,11,aid=0 hash=9 sid=0 tid=0
Amarildo Huber,False,29,São José,18,1,True,False,Direito,10,9,aid=0 hash=9 sid=0 tid=0
Mário Silva,False,29,São José,18,1,False,False,Esquerdo,10,13,aid=0 hash=9 sid=0 tid=0
Néstor,False,29,São José,19,2,True,False,Direito,7,5,aid=0 hash=7 sid=0 tid=0
Arlindo,False,29,São José,17,2,True,False,Esquerdo,7,10,aid=0 hash=10 sid=0 tid=0
Isac Miranda,False,29,São José,17,2,False,False,Direito,10,13,aid=0 hash=8 sid=0 tid=0
Juninho Wolff,False,29,São José,19,3,True,False,Esquerdo,4,11,aid=0 hash=10 sid=0 tid=0
Arnaud Lofego,False,29,São José,18,3,True,False,Esquerdo,4,8,aid=0 hash=8 sid=0 tid=0
Sandro Amarante,False,29,São José,17,3,True,False,Esquerdo,7,5,aid=0 hash=7 sid=0 tid=0
Manfred Hermes,False,29,São José,17,3,False,False,Esquerdo,11,13,aid=0 hash=8 sid=0 tid=0
Murilo Teixeira,False,29,São José,18,4,True,False,Direito,8,9,aid=0 hash=10 sid=0 tid=0
Arnaud Moreira,False,29,São José,19,4,True,False,Direito,9,13,aid=0 hash=9 sid=0 tid=0
Urbano Oliveira,False,29,São José,16,4,False,False,Direito,9,5,aid=0 hash=9 sid=0 tid=0
Airton Fernandes,False,29,São José-MA,16,0,True,False,Esquerdo,3,1,aid=0 hash=9 sid=0 tid=0
Marcílio Lopes,False,29,São José-MA,16,0,False,False,Esquerdo,2,0,aid=0 hash=9 sid=0 tid=0
Wesley Medeiros,False,29,São José-MA,18,1,True,False,Direito,10,13,aid=0 hash=10 sid=0 tid=0
Ademir Sander,False,29,São José-MA,18,1,True,False,Direito,6,11,aid=0 hash=9 sid=0 tid=0
Ermano,False,29,São José-MA,19,1,False,False,Esquerdo,10,6,aid=0 hash=9 sid=0 tid=0
Manfredo Amaro,False,29,São José-MA,19,2,True,False,Direito,7,12,aid=0 hash=8 sid=0 tid=0
Moacir Cordeiro,False,29,São José-MA,16,2,True,False,Esquerdo,7,13,aid=0 hash=7 sid=0 tid=0
Eugênio Pimenta,False,29,São José-MA,18,2,False,False,Esquerdo,7,10,aid=0 hash=7 sid=0 tid=0
Jónatas Costa,False,29,São José-MA,17,3,True,False,Esquerdo,8,11,aid=0 hash=9 sid=0 tid=0
Abílio Campos,False,29,São José-MA,17,3,True,False,Esquerdo,4,9,aid=0 hash=9 sid=0 tid=0
Rubem Simon,False,29,São José-MA,19,3,True,False,Direito,9,11,aid=0 hash=7 sid=0 tid=0
Gilmar Vidal,False,29,São José-MA,16,3,False,False,Esquerdo,7,9,aid=0 hash=8 sid=0 tid=0
Túlio Fontana,False,29,São José-MA,17,4,True,False,Esquerdo,5,13,aid=0 hash=8 sid=0 tid=0
José María León,False,29,São José-MA,16,4,True,False,Direito,8,11,aid=0 hash=8 sid=0 tid=0
Plinio Franco,False,29,São José-MA,16,4,False,False,Direito,13,9,aid=0 hash=10 sid=0 tid=0
Cleberson,False,29,São Luiz,19,0,True,False,Esquerdo,2,0,aid=0 hash=10 sid=0 tid=0
Elias,False,29,São Luiz,17,0,False,False,Direito,3,1,aid=0 hash=8 sid=0 tid=0
Gaston Francisco,False,29,São Luiz,19,1,True,False,Esquerdo,10,13,aid=0 hash=8 sid=0 tid=0
Célio Moniz,False,29,São Luiz,18,1,True,False,Esquerdo,10,6,aid=0 hash=7 sid=0 tid=0
Nivaldo Hermes,False,29,São Luiz,17,1,False,False,Esquerdo,10,11,aid=0 hash=9 sid=0 tid=0
Zenon Bonifacio,False,29,São Luiz,17,2,True,False,Direito,7,10,aid=0 hash=7 sid=0 tid=0
Valdir Gouveia,False,29,São Luiz,17,2,True,False,Esquerdo,7,12,aid=0 hash=10 sid=0 tid=0
Floriano Salles,False,29,São Luiz,17,2,False,False,Esquerdo,7,12,aid=0 hash=10 sid=0 tid=0
José María,False,29,São Luiz,18,3,True,False,Esquerdo,7,10,aid=0 hash=9 sid=0 tid=0
Herberto Couto,False,29,São Luiz,17,3,True,False,Esquerdo,10,11,aid=0 hash=9 sid=0 tid=0
Virgílio Ferretti,False,29,São Luiz,17,3,True,False,Direito,7,13,aid=0 hash=8 sid=0 tid=0
Ricardinho Hora,False,29,São Luiz,19,3,False,False,Esquerdo,10,13,aid=0 hash=9 sid=0 tid=0
Lucius,False,29,São Luiz,16,4,True,False,Direito,8,9,aid=0 hash=8 sid=0 tid=0
Jeremias,False,29,São Luiz,18,4,True,False,Esquerdo,9,5,aid=0 hash=7 sid=0 tid=0
Telmo Colombo,False,29,São Luiz,19,4,False,False,Esquerdo,9,12,aid=0 hash=7 sid=0 tid=0
Leandro Mathias,False,29,São Paulo,18,0,True,False,Esquerdo,1,2,aid=0 hash=4 sid=0 tid=0
Matheus Zanella,False,29,São Paulo,19,1,True,False,Direito,10,11,aid=0 hash=8 sid=0 tid=0
Kaiky,False,29,São Paulo,19,1,True,False,Esquerdo,10,9,aid=0 hash=5 sid=0 tid=0
Gabriel Rocha,False,29,São Paulo,17,2,True,False,Esquerdo,7,12,aid=0 hash=4 sid=0 tid=0
Kauê,False,29,São Paulo,17,2,True,False,Direito,10,13,aid=0 hash=3 sid=0 tid=0
Mateus Amaral,False,29,São Paulo,19,3,True,False,Esquerdo,11,13,aid=0 hash=7 sid=0 tid=0
Felipe Negrucci,False,29,São Paulo,19,3,True,False,Esquerdo,7,11,aid=0 hash=2 sid=0 tid=0
Juan Macías,False,60,São Paulo,18,3,True,False,Esquerdo,4,13,aid=0 hash=1 sid=0 tid=0
Brian,False,29,São Paulo,20,3,True,False,Direito,10,7,aid=0 hash=1 sid=0 tid=0
Eduardo Brito,False,29,São Paulo,19,3,True,False,Direito,11,12,aid=0 hash=2 sid=0 tid=0
Palmberg,False,29,São Paulo,20,3,True,False,Direito,13,5,aid=0 hash=9 sid=0 tid=0
João Gabriel,False,29,São Paulo,19,4,True,False,Esquerdo,9,12,aid=0 hash=9 sid=0 tid=0
Caio,False,29,São Paulo,19,4,True,False,Esquerdo,13,8,aid=0 hash=2 sid=0 tid=0
King Faisal,False,75,São Paulo,19,4,True,False,Direito,8,13,aid=0 hash=2 sid=0 tid=0
João Adriano,False,29,São Paulo,20,4,True,False,Esquerdo,9,8,aid=0 hash=5 sid=0 tid=0
Zagorac Sead,False,27,Sarajevo,16,0,True,False,Esquerdo,2,0,aid=0 hash=8 sid=0 tid=0
Pjanic Siniša,False,27,Sarajevo,19,0,False,False,Esquerdo,2,0,aid=0 hash=8 sid=0 tid=0
Peko Todor,False,27,Sarajevo,16,1,True,False,Esquerdo,6,13,aid=0 hash=8 sid=0 tid=0
Superior Slaviša,False,27,Sarajevo,19,1,True,False,Direito,10,13,aid=0 hash=7 sid=0 tid=0
Avdukić,False,27,Sarajevo,19,1,False,False,Direito,6,10,aid=0 hash=10 sid=0 tid=0
Schafferer Oskar,False,27,Sarajevo,16,2,True,False,Esquerdo,7,13,aid=0 hash=9 sid=0 tid=0
Jeleč Fikret,False,27,Sarajevo,16,2,True,False,Esquerdo,7,5,aid=0 hash=10 sid=0 tid=0
Matic Tomislav,False,27,Sarajevo,17,2,False,False,Esquerdo,10,13,aid=0 hash=7 sid=0 tid=0
Camber Ali,False,27,Sarajevo,17,3,True,False,Direito,7,13,aid=0 hash=8 sid=0 tid=0
Kljajić Simo,False,27,Sarajevo,16,3,True,False,Esquerdo,7,5,aid=0 hash=9 sid=0 tid=0
Marinković Benjamin,False,27,Sarajevo,18,3,True,False,Esquerdo,7,10,aid=0 hash=7 sid=0 tid=0
Jahić Todor,False,27,Sarajevo,17,3,False,False,Direito,10,11,aid=0 hash=9 sid=0 tid=0
Musa Radovan,False,27,Sarajevo,19,4,True,False,Esquerdo,5,13,aid=0 hash=9 sid=0 tid=0
Karanović Rade,False,27,Sarajevo,19,4,True,False,Esquerdo,9,8,aid=0 hash=9 sid=0 tid=0
Kulenovic Branimir,False,27,Sarajevo,18,4,False,False,Direito,9,13,aid=0 hash=8 sid=0 tid=0
Keijo,False,70,SJK,18,0,True,False,Esquerdo,0,2,aid=0 hash=9 sid=0 tid=0
Hugo Honkanen,False,70,SJK,16,0,False,False,Esquerdo,0,1,aid=0 hash=7 sid=0 tid=0
Juhani Kuusisto,False,70,SJK,18,1,True,False,Esquerdo,6,13,aid=0 hash=7 sid=0 tid=0
Onni Lindroos,False,70,SJK,19,1,True,False,Direito,6,11,aid=0 hash=10 sid=0 tid=0
Gustaf,False,70,SJK,16,1,False,False,Direito,10,6,aid=0 hash=10 sid=0 tid=0
Kai Salminen,False,70,SJK,18,2,True,False,Esquerdo,7,10,aid=0 hash=10 sid=0 tid=0
Esa Korpela,False,70,SJK,18,2,True,False,Esquerdo,7,10,aid=0 hash=7 sid=0 tid=0
Aleksi Ojala,False,70,SJK,17,2,False,False,Direito,5,12,aid=0 hash=9 sid=0 tid=0
Carl Kosonen,False,70,SJK,17,3,True,False,Direito,10,12,aid=0 hash=9 sid=0 tid=0
Esa Jussila,False,70,SJK,16,3,True,False,Esquerdo,10,12,aid=0 hash=7 sid=0 tid=0
Jorma Tamminen,False,70,SJK,16,3,True,False,Direito,9,4,aid=0 hash=9 sid=0 tid=0
Tommi,False,70,SJK,18,3,False,False,Esquerdo,4,8,aid=0 hash=9 sid=0 tid=0
Teemu Kukkonen,False,70,SJK,19,4,True,False,Esquerdo,13,9,aid=0 hash=9 sid=0 tid=0
Tommi Rautiainen,False,70,SJK,16,4,True,False,Esquerdo,9,5,aid=0 hash=7 sid=0 tid=0
Pauli Kallio,False,70,SJK,18,4,False,False,Esquerdo,8,9,aid=0 hash=7 sid=0 tid=0
Herman Richardson,False,1,Sekhukhune United,19,0,True,False,Direito,3,1,aid=0 hash=8 sid=0 tid=0
Barend,False,1,Sekhukhune United,18,0,False,False,Direito,0,3,aid=0 hash=10 sid=0 tid=0
Carl,False,1,Sekhukhune United,16,1,True,False,Esquerdo,10,13,aid=0 hash=9 sid=0 tid=0
Jan Robinson,False,1,Sekhukhune United,19,1,True,False,Esquerdo,6,11,aid=0 hash=10 sid=0 tid=0
Sean Abbott,False,1,Sekhukhune United,16,1,False,False,Esquerdo,6,10,aid=0 hash=8 sid=0 tid=0
Louis Wood,False,1,Sekhukhune United,19,2,True,False,Direito,7,10,aid=0 hash=7 sid=0 tid=0
Piet Richter,False,1,Sekhukhune United,19,2,True,False,Esquerdo,7,12,aid=0 hash=8 sid=0 tid=0
Hennie,False,1,Sekhukhune United,16,2,False,False,Direito,7,13,aid=0 hash=7 sid=0 tid=0
Ronald Francis,False,1,Sekhukhune United,16,3,True,False,Direito,4,8,aid=0 hash=9 sid=0 tid=0
Bob,False,1,Sekhukhune United,16,3,True,False,Direito,7,11,aid=0 hash=8 sid=0 tid=0
Colin Watson,False,1,Sekhukhune United,16,3,True,False,Esquerdo,7,5,aid=0 hash=8 sid=0 tid=0
Johnny Wilson,False,1,Sekhukhune United,19,3,False,False,Esquerdo,4,8,aid=0 hash=8 sid=0 tid=0
Hans Barnard,False,1,Sekhukhune United,16,4,True,False,Direito,13,8,aid=0 hash=7 sid=0 tid=0
Hugh Ferguson,False,1,Sekhukhune United,17,4,True,False,Direito,13,8,aid=0 hash=7 sid=0 tid=0
Charles Abrahams,False,1,Sekhukhune United,19,4,False,False,Esquerdo,9,12,aid=0 hash=9 sid=0 tid=0
Gonzalo Diniz,False,29,Sergipe,18,0,True,False,Direito,2,0,aid=0 hash=10 sid=0 tid=0
Regino,False,29,Sergipe,19,0,False,False,Direito,0,2,aid=0 hash=9 sid=0 tid=0
Carlos de Jesus,False,29,Sergipe,18,1,True,False,Direito,6,13,aid=0 hash=8 sid=0 tid=0
Luís Carlos,False,29,Sergipe,18,1,True,False,Direito,6,10,aid=0 hash=9 sid=0 tid=0
Plínio Pitz,False,29,Sergipe,17,1,False,False,Esquerdo,6,10,aid=0 hash=9 sid=0 tid=0
Juvenal Lupi,False,29,Sergipe,17,2,True,False,Direito,7,5,aid=0 hash=10 sid=0 tid=0
Alexandru Wainer,False,29,Sergipe,19,2,True,False,Esquerdo,7,12,aid=0 hash=7 sid=0 tid=0
Hélio,False,29,Sergipe,17,2,False,False,Direito,7,10,aid=0 hash=8 sid=0 tid=0
Mauro,False,29,Sergipe,16,3,True,False,Direito,4,11,aid=0 hash=10 sid=0 tid=0
Olívio Meira,False,29,Sergipe,19,3,True,False,Direito,7,13,aid=0 hash=10 sid=0 tid=0
Adauto Aquino,False,29,Sergipe,17,3,True,False,Esquerdo,10,11,aid=0 hash=10 sid=0 tid=0
Norbert,False,29,Sergipe,19,3,False,False,Esquerdo,4,13,aid=0 hash=10 sid=0 tid=0
Juvenal Parente,False,29,Sergipe,17,4,True,False,Direito,9,8,aid=0 hash=9 sid=0 tid=0
Moreno Barra,False,29,Sergipe,16,4,True,False,Esquerdo,8,11,aid=0 hash=10 sid=0 tid=0
Emanuel Godoy,False,29,Sergipe,16,4,False,False,Direito,5,13,aid=0 hash=8 sid=0 tid=0
Fabiano Chagas,False,29,Serra Branca,17,0,True,False,Esquerdo,1,2,aid=0 hash=8 sid=0 tid=0
Jayme Roland,False,29,Serra Branca,16,0,False,False,Direito,0,1,aid=0 hash=10 sid=0 tid=0
Fausto,False,29,Serra Branca,17,1,True,False,Direito,10,6,aid=0 hash=7 sid=0 tid=0
Otaviano,False,29,Serra Branca,17,1,True,False,Direito,6,11,aid=0 hash=7 sid=0 tid=0
Waldyr Marques,False,29,Serra Branca,19,1,False,False,Direito,10,6,aid=0 hash=8 sid=0 tid=0
August Madeira,False,29,Serra Branca,18,2,True,False,Direito,7,13,aid=0 hash=9 sid=0 tid=0
José Carlos,False,29,Serra Branca,17,2,True,False,Direito,7,13,aid=0 hash=7 sid=0 tid=0
Almir Perrone,False,29,Serra Branca,18,2,False,False,Direito,7,9,aid=0 hash=7 sid=0 tid=0
Cleiton Moritz,False,29,Serra Branca,17,3,True,False,Direito,7,5,aid=0 hash=9 sid=0 tid=0
Braz Netto,False,29,Serra Branca,19,3,True,False,Direito,8,11,aid=0 hash=10 sid=0 tid=0
Hygino,False,29,Serra Branca,19,3,True,False,Esquerdo,7,11,aid=0 hash=8 sid=0 tid=0
Jeferson Prado,False,29,Serra Branca,17,3,False,False,Esquerdo,7,11,aid=0 hash=9 sid=0 tid=0
Ariel,False,29,Serra Branca,16,4,True,False,Esquerdo,9,12,aid=0 hash=7 sid=0 tid=0
Afonso Zani,False,29,Serra Branca,17,4,True,False,Direito,9,13,aid=0 hash=8 sid=0 tid=0
Aníbal Garcia,False,29,Serra Branca,19,4,False,False,Direito,13,8,aid=0 hash=9 sid=0 tid=0
Marcos Fuentes,False,65,Sevilha Atlético,19,0,True,False,Direito,0,2,aid=0 hash=8 sid=0 tid=0
Gerard,False,65,Sevilha Atlético,17,0,False,False,Esquerdo,0,3,aid=0 hash=10 sid=0 tid=0
Juan Carlos,False,65,Sevilha Atlético,18,1,True,False,Esquerdo,10,9,aid=0 hash=7 sid=0 tid=0
Eliseo Álvarez,False,65,Sevilha Atlético,18,1,True,False,Direito,6,11,aid=0 hash=8 sid=0 tid=0
Carmelo,False,65,Sevilha Atlético,19,1,False,False,Esquerdo,6,11,aid=0 hash=10 sid=0 tid=0
Juan Antonio,False,65,Sevilha Atlético,16,2,True,False,Esquerdo,7,9,aid=0 hash=7 sid=0 tid=0
Bartolomé Pacheco,False,65,Sevilha Atlético,18,2,True,False,Direito,7,10,aid=0 hash=7 sid=0 tid=0
Alonso Arana,False,65,Sevilha Atlético,18,2,False,False,Esquerdo,7,12,aid=0 hash=10 sid=0 tid=0
Robert Ordóñez,False,65,Sevilha Atlético,18,3,True,False,Esquerdo,4,9,aid=0 hash=10 sid=0 tid=0
Damià Prado,False,65,Sevilha Atlético,16,3,True,False,Direito,4,9,aid=0 hash=9 sid=0 tid=0
Rafael Marcos,False,65,Sevilha Atlético,19,3,True,False,Direito,4,8,aid=0 hash=7 sid=0 tid=0
Cristòfol Blanco,False,65,Sevilha Atlético,16,3,False,False,Direito,4,11,aid=0 hash=8 sid=0 tid=0
Mario Luna,False,65,Sevilha Atlético,18,4,True,False,Esquerdo,9,11,aid=0 hash=8 sid=0 tid=0
John Heredia,False,65,Sevilha Atlético,17,4,True,False,Direito,9,5,aid=0 hash=8 sid=0 tid=0
Hipólito Montoya,False,65,Sevilha Atlético,17,4,False,False,Direito,8,9,aid=0 hash=7 sid=0 tid=0
Marc Dolz,False,65,Sevilla,18,0,True,False,Esquerdo,3,1,aid=0 hash=6 sid=0 tid=0
Carlos Rodríguez,False,65,Sevilla,18,0,False,False,Direito,0,1,aid=0 hash=6 sid=0 tid=0
Gustavo Chinchilla,False,65,Sevilla,18,2,True,False,Esquerdo,7,10,aid=0 hash=7 sid=0 tid=0
Robert Jalade,False,160,Sevilla,18,2,True,False,Direito,7,9,aid=0 hash=4 sid=0 tid=0
Álvaro Díaz,False,65,Sevilla,18,2,False,False,Esquerdo,7,10,aid=0 hash=8 sid=0 tid=0
David López,False,65,Sevilla,18,2,False,False,Direito,7,13,aid=0 hash=7 sid=0 tid=0
Alberto Collado,False,65,Sevilla,18,3,True,False,Esquerdo,7,5,aid=0 hash=6 sid=0 tid=0
Alberto González,False,65,Sevilla,18,4,True,False,Esquerdo,13,8,aid=0 hash=3 sid=0 tid=0
Jesuly,False,65,Sevilla,17,4,True,False,Direito,8,11,aid=0 hash=3 sid=0 tid=0
Iván Salguero,False,65,Sevilla,18,4,False,False,Esquerdo,13,8,aid=0 hash=6 sid=0 tid=0
Nacho Vizcaíno,False,65,Sevilla,18,4,False,False,Esquerdo,8,12,aid=0 hash=10 sid=0 tid=0
Iker Amuedo,False,65,Sevilla,17,4,False,False,Direito,13,8,aid=0 hash=9 sid=0 tid=0
Mohammed Diwa,False,190,Sfaxien,17,0,True,False,Esquerdo,1,2,aid=0 hash=10 sid=0 tid=0
Daniel Missaoui,False,190,Sfaxien,19,0,False,False,Direito,0,1,aid=0 hash=7 sid=0 tid=0
Rafik,False,190,Sfaxien,19,1,True,False,Direito,10,6,aid=0 hash=7 sid=0 tid=0
Farid Mahbouli,False,190,Sfaxien,16,1,True,False,Esquerdo,10,11,aid=0 hash=8 sid=0 tid=0
Alaa,False,190,Sfaxien,17,1,False,False,Esquerdo,10,11,aid=0 hash=9 sid=0 tid=0
Bilel,False,190,Sfaxien,17,2,True,False,Esquerdo,7,12,aid=0 hash=7 sid=0 tid=0
Fouad,False,190,Sfaxien,16,2,True,False,Esquerdo,7,9,aid=0 hash=10 sid=0 tid=0
Tahar Melki,False,190,Sfaxien,18,2,False,False,Esquerdo,7,13,aid=0 hash=9 sid=0 tid=0
Nizar Jaballah,False,190,Sfaxien,16,3,True,False,Direito,4,13,aid=0 hash=7 sid=0 tid=0
Abdulhamid Krimi,False,190,Sfaxien,18,3,True,False,Esquerdo,10,13,aid=0 hash=9 sid=0 tid=0
Faouzi,False,190,Sfaxien,19,3,True,False,Direito,7,11,aid=0 hash=10 sid=0 tid=0
Aymen,False,190,Sfaxien,16,3,False,False,Esquerdo,9,11,aid=0 hash=7 sid=0 tid=0
Mounir,False,190,Sfaxien,19,4,True,False,Direito,9,5,aid=0 hash=7 sid=0 tid=0
Hakim Mahjoubi,False,190,Sfaxien,16,4,True,False,Direito,9,5,aid=0 hash=9 sid=0 tid=0
Othman,False,190,Sfaxien,16,4,False,False,Direito,5,13,aid=0 hash=9 sid=0 tid=0
Ramiz Vicol,False,134,Sfântul Gheorghe,18,0,False,False,Direito,3,1,aid=0 hash=5 sid=0 tid=0
Dorel Rusnac,False,134,Sfântul Gheorghe,16,0,False,False,Esquerdo,1,2,aid=0 hash=4 sid=0 tid=0
Amir Vieru,False,134,Sfântul Gheorghe,16,1,False,False,Direito,6,11,aid=0 hash=6 sid=0 tid=0
